,articleID,section
18239,14966,civil
18240,14967,civil
18241,14968,civil
18242,14968,policy-politics
18243,14969,civil
18244,14970,civil
18245,14971,civil
18246,14972,civil
18247,14973,civil
18248,14975,civil
18249,14976,civil
18250,14977,civil
18251,14978,civil
18252,14978,policy-politics
18253,14979,civil
18254,14980,civil
18255,14981,launch-section
18256,14981,policy-politics
18257,14983,commercial
18258,14984,civil
18259,14985,civil
18260,14986,civil
18261,14987,civil
18262,14988,civil
18263,14989,civil
18264,14992,policy-politics
18265,14993,civil
18266,14993,policy-politics
18267,14994,civil
18268,14995,civil
18269,14995,commercial
18270,14996,civil
18271,14996,policy-politics
18272,14998,commercial
18273,15000,civil
18274,15000,commercial
18275,15001,civil
18276,15001,commercial
18277,15001,launch-section
18278,15002,civil
18279,15003,civil
18280,15004,civil
18281,15005,civil
18282,15006,civil
18283,15006,policy-politics
18284,15007,civil
18285,15008,civil
18286,15009,civil
18287,15009,policy-politics
18288,15010,commercial
18289,15010,launch-section
18290,15012,civil
18291,15014,civil
18292,15014,commercial
18293,15015,civil
18294,15016,commercial
18295,15017,policy-politics
18296,15018,civil
18297,15019,civil
18298,15019,commercial
18299,15019,policy-politics
18300,15020,launch-section
18301,15022,civil
18302,15023,civil
18303,15023,commercial
18304,15024,civil
18305,15024,launch-section
18306,15025,civil
18307,15026,civil
18308,15027,civil
18309,15027,policy-politics
18310,15031,civil
18311,15032,policy-politics
18312,15033,civil
18313,15033,policy-politics
18314,15034,civil
18315,15035,civil
18316,15036,civil
18317,15036,commercial
18318,15037,commercial
18319,15039,civil
18320,15039,policy-politics
18321,15040,civil
18322,15040,commercial
18323,15041,launch-section
18324,15042,policy-politics
18325,15043,commercial
18326,15044,civil
18327,15044,policy-politics
18328,15045,civil
18329,15045,policy-politics
18330,15046,commercial
18331,15047,civil
18332,15047,commercial
18333,15048,launch-section
18334,15049,commercial
18335,15049,launch-section
18336,15050,civil
18337,15051,launch-section
18338,15052,civil
18339,15052,commercial
18340,15052,policy-politics
18341,15053,civil
18342,15054,launch-section
18343,15055,commercial
18344,15056,civil
18345,15057,civil
18346,15057,policy-politics
18347,15058,civil
18348,15058,commercial
18349,15059,civil
18350,15059,commercial
18351,15059,policy-politics
18352,15060,launch-section
18353,15061,launch-section
18354,15063,civil
18355,15063,commercial
18356,15064,civil
18357,15064,commercial
18358,15065,civil
18359,15066,civil
18360,15069,civil
18361,15069,commercial
18362,15071,civil
18363,15072,civil
18364,15073,civil
18365,15074,civil
18366,15075,civil
18367,15076,civil
18368,15077,commercial
18369,15078,policy-politics
18370,15079,launch-section
18371,15080,launch-section
18372,15081,civil
18373,15081,policy-politics
18374,15082,civil
18375,15084,civil
18376,15084,commercial
18377,15085,launch-section
18378,15086,civil
18379,15086,commercial
18380,15086,policy-politics
18381,15087,civil
18382,15087,policy-politics
18383,15088,civil
18384,15089,civil
18385,15089,commercial
18386,15090,civil
18387,15090,launch-section
18388,15091,civil
18389,15092,civil
18390,15093,civil
18391,15094,commercial
18392,15094,launch-section
18393,15095,commercial
18394,15096,launch-section
18395,15097,launch-section
18396,15102,commercial
18397,15102,launch-section
18398,15103,civil
18399,15103,commercial
18400,15104,civil
18401,15105,civil
18402,15106,civil
18403,15106,policy-politics
18404,15107,civil
18405,15108,civil
18406,15109,civil
18407,15110,civil
18408,15111,civil
18409,15112,launch-section
18410,15113,launch-section
18411,15116,civil
18412,15116,policy-politics
18413,15117,civil
18414,15117,launch-section
18415,15118,civil
18416,15118,commercial
18417,15119,launch-section
18418,15120,civil
18419,15120,commercial
18420,15121,civil
18421,15122,civil
18422,15122,launch-section
18423,15123,civil
18424,15124,civil
18425,15125,civil
18426,15126,civil
18427,15127,civil
18428,15128,civil
18429,15128,policy-politics
18430,15129,civil
18431,15129,commercial
18432,15130,civil
18433,15130,policy-politics
18434,15131,civil
18435,15135,policy-politics
18436,15137,civil
18437,15137,commercial
18438,15138,civil
18439,15138,policy-politics
18440,15139,civil
18441,15139,launch-section
18442,15139,policy-politics
18443,15140,civil
18444,15141,commercial
18445,15141,launch-section
18446,15142,commercial
18447,15143,commercial
18448,15145,civil
18449,15145,launch-section
18450,15146,civil
18451,15146,commercial
18452,15147,civil
18453,15147,commercial
18454,15148,launch-section
18455,15149,launch-section
18456,15152,civil
18457,15153,civil
18458,15153,commercial
18459,15154,civil
18460,15155,commercial
18461,15157,commercial
18462,15158,civil
18463,15158,commercial
18464,15159,commercial
18465,15160,civil
18466,15161,civil
18467,15161,commercial
18468,15163,civil
18469,15164,civil
18470,15165,civil
18471,15165,launch-section
18472,15166,civil
18473,15167,civil
18474,15168,civil
18475,15168,commercial
18476,15169,launch-section
18477,15172,civil
18478,15174,commercial
18479,15174,launch-section
18480,15175,commercial
18481,15176,civil
18482,15176,commercial
18483,15177,civil
18484,15178,commercial
18485,15179,civil
18486,15180,civil
18487,15181,civil
18488,15181,commercial
18489,15182,civil
18490,15183,civil
18491,15184,civil
18492,15187,civil
18493,15188,commercial
18494,15188,launch-section
18495,15189,civil
18496,15189,policy-politics
18497,15190,launch-section
18498,15191,launch-section
18499,15192,commercial
18500,15193,civil
18501,15193,commercial
18502,15194,civil
18503,15195,civil
18504,15195,policy-politics
18505,15196,civil
18506,15197,civil
18507,15198,civil
18508,15199,civil
18509,15200,launch-section
18510,15201,launch-section
18511,15202,launch-section
18512,15204,civil
18513,15204,policy-politics
18514,15207,civil
18515,15208,civil
18516,15208,commercial
18517,15208,launch-section
18518,15209,civil
18519,15209,commercial
18520,15210,commercial
18521,15210,policy-politics
18522,15211,commercial
18523,15212,civil
18524,15212,policy-politics
18525,15213,commercial
18526,15214,launch-section
18527,15215,civil
18528,15216,civil
18529,15217,civil
18530,15218,civil
18531,15219,civil
18532,15219,commercial
18533,15220,civil
18534,15221,commercial
18535,15222,civil
18536,15222,policy-politics
18537,15223,civil
18538,15223,policy-politics
18539,15224,civil
18540,15224,policy-politics
18541,15225,civil
18542,15225,commercial
18543,15225,policy-politics
18544,15226,civil
18545,15227,launch-section
18546,15228,launch-section
18547,15229,policy-politics
18548,15230,launch-section
18549,15230,policy-politics
18550,15231,commercial
18551,15233,civil
18552,15233,policy-politics
18553,15234,civil
18554,15234,launch-section
18555,15235,civil
18556,15235,launch-section
18557,15236,civil
18558,15237,commercial
18559,15238,civil
18560,15238,policy-politics
18561,15239,civil
18562,15240,civil
18563,15241,civil
18564,15241,launch-section
18565,15242,civil
18566,15242,policy-politics
18567,15244,civil
18568,15244,commercial
18569,15245,civil
18570,15245,commercial
18571,15246,civil
18572,15246,policy-politics
18573,15247,civil
18574,15248,commercial
18575,15248,launch-section
18576,15250,civil
18577,15251,civil
18578,15251,policy-politics
18579,15252,civil
18580,15252,policy-politics
18581,15253,civil
18582,15254,civil
18583,15254,launch-section
18584,15255,launch-section
18585,15256,commercial
18586,15256,policy-politics
18587,15259,civil
18588,15260,civil
18589,15261,civil
18590,15261,commercial
18591,15261,policy-politics
18592,15262,civil
18593,15262,commercial
18594,15262,launch-section
18595,15263,civil
18596,15264,civil
18597,15264,policy-politics
18598,15265,civil
18599,15265,policy-politics
18600,15266,civil
18601,15267,civil
18602,15267,commercial
18603,15267,policy-politics
18604,15268,civil
18605,15269,civil
18606,15270,civil
18607,15271,civil
18608,15272,civil
18609,15273,launch-section
18610,15274,launch-section
18611,15275,commercial
18612,15278,commercial
18613,15279,launch-section
18614,15282,commercial
18615,15283,civil
18616,15284,civil
18617,15284,commercial
18618,15285,civil
18619,15285,commercial
18620,15287,civil
18621,15287,commercial
18622,15287,policy-politics
18623,15288,civil
18624,15290,launch-section
18625,15291,commercial
18626,15291,launch-section
18627,15292,civil
18628,15293,civil
18629,15294,civil
18630,15295,civil
18631,15295,policy-politics
18632,15296,commercial
18633,15297,commercial
18634,15297,launch-section
18635,15298,commercial
18636,15299,commercial
18637,15301,commercial
18638,15302,civil
18639,15302,commercial
18640,15302,launch-section
18641,15303,civil
18642,15304,civil
18643,15305,civil
18644,15306,commercial
18645,15306,policy-politics
18646,15307,commercial
18647,15307,policy-politics
18648,15309,commercial
18649,15310,civil
18650,15310,policy-politics
18651,15311,commercial
18652,15311,policy-politics
18653,15312,commercial
18654,15312,launch-section
18655,15313,commercial
18656,15313,launch-section
18657,15314,launch-section
18658,15315,commercial
18659,15315,launch-section
18660,15317,civil
18661,15318,launch-section
18662,15319,commercial
18663,15319,policy-politics
18664,15320,commercial
18665,15321,commercial
18666,15322,civil
18667,15322,policy-politics
18668,15323,civil
18669,15324,launch-section
18670,15325,launch-section
18671,15326,civil
18672,15327,civil
18673,15328,commercial
18674,15329,commercial
18675,15330,launch-section
18676,15331,civil
18677,15331,policy-politics
18678,15335,commercial
18679,15336,civil
18680,15337,civil
18681,15338,commercial
18682,15341,civil
18683,15342,launch-section
18684,15346,civil
18685,15346,policy-politics
18686,15347,civil
18687,15347,policy-politics
18688,15348,launch-section
18689,15348,policy-politics
18690,15349,commercial
18691,15350,civil
18692,15351,civil
18693,15353,commercial
18694,15354,civil
18695,15355,commercial
18696,15355,policy-politics
18697,15356,civil
18698,15357,civil
18699,15358,civil
18700,15359,civil
18701,15360,civil
18702,15361,civil
18703,15362,civil
18704,15365,civil
18705,15365,commercial
18706,15366,commercial
18707,15368,launch-section
18708,15369,civil
18709,15369,policy-politics
18710,15370,commercial
18711,15371,civil
18712,15372,civil
18713,15373,civil
18714,15373,commercial
18715,15374,civil
18716,15375,civil
18717,15376,launch-section
18718,15377,commercial
18719,15378,policy-politics
18720,15379,civil
18721,15380,civil
18722,15381,commercial
18723,15382,civil
18724,15382,policy-politics
18725,15383,launch-section
18726,15386,civil
18727,15387,civil
18728,15388,civil
18729,15389,civil
18730,15389,commercial
18731,15390,civil
18732,15391,civil
18733,15392,civil
18734,15395,commercial
18735,15395,launch-section
18736,15396,civil
18737,15396,commercial
18738,15396,policy-politics
18739,15397,launch-section
18740,15398,commercial
18741,15399,commercial
18742,15399,policy-politics
18743,15400,civil
18744,15400,policy-politics
18745,15401,civil
18746,15401,commercial
18747,15402,civil
18748,15402,commercial
18749,15402,policy-politics
18750,15403,civil
18751,15404,civil
18752,15405,civil
18753,15406,civil
18754,15407,civil
18755,15407,commercial
18756,15407,launch-section
18757,15408,commercial
18758,15410,civil
18759,15410,policy-politics
18760,15412,civil
18761,15412,commercial
18762,15413,civil
18763,15414,commercial
18764,15415,civil
18765,15415,commercial
18766,15415,policy-politics
18767,15416,civil
18768,15416,launch-section
18769,15417,civil
18770,15418,civil
18771,15419,civil
18772,15420,civil
18773,15420,policy-politics
18774,15421,civil
18775,15421,launch-section
18776,15424,commercial
18777,15425,civil
18778,15425,commercial
18779,15426,civil
18780,15426,policy-politics
18781,15429,civil
18782,15429,policy-politics
18783,15430,commercial
18784,15430,launch-section
18785,15431,policy-politics
18786,15432,civil
18787,15432,commercial
18788,15433,civil
18789,15434,civil
18790,15435,civil
18791,15435,launch-section
18792,15436,civil
18793,15437,civil
18794,15438,civil
18795,15439,civil
18796,15439,launch-section
18797,15439,policy-politics
18798,15440,civil
18799,15441,civil
18800,15441,commercial
18801,15442,launch-section
18802,15443,launch-section
18803,15444,launch-section
18804,15446,civil
18805,15447,civil
18806,15447,commercial
18807,15448,civil
18808,15448,commercial
18809,15452,commercial
18810,15452,launch-section
18811,15453,civil
18812,15454,civil
18813,15455,civil
18814,15456,civil
18815,15457,launch-section
18816,15460,commercial
18817,15460,policy-politics
18818,15461,civil
18819,15461,commercial
18820,15462,policy-politics
18821,15465,civil
18822,15465,policy-politics
18823,15466,civil
18824,15466,commercial
18825,15466,policy-politics
18826,15467,civil
18827,15467,policy-politics
18828,15468,commercial
18829,15469,civil
18830,15470,policy-politics
18831,15471,civil
18832,15471,policy-politics
18833,15473,civil
18834,15473,commercial
18835,15474,civil
18836,15474,policy-politics
18837,15475,civil
18838,15476,civil
18839,15477,civil
18840,15477,commercial
18841,15477,launch-section
18842,15478,civil
18843,15478,commercial
18844,15479,civil
18845,15480,commercial
18846,15480,launch-section
18847,15481,commercial
18848,15481,launch-section
18849,15482,launch-section
18850,15484,launch-section
18851,15485,civil
18852,15486,commercial
18853,15487,commercial
18854,15487,launch-section
18855,15489,civil
18856,15489,commercial
18857,15490,civil
18858,15490,commercial
18859,15491,civil
18860,15492,civil
18861,15493,civil
18862,15494,commercial
18863,15495,launch-section
18864,15496,commercial
18865,15496,policy-politics
18866,15499,civil
18867,15499,policy-politics
18868,15500,civil
18869,15502,civil
18870,15503,commercial
18871,15504,commercial
18872,15504,launch-section
18873,15505,commercial
18874,15506,commercial
18875,15506,launch-section
18876,15507,launch-section
18877,15508,civil
18878,15508,launch-section
18879,15509,civil
